operationType,recordedAtNanos,latencyNanos,quorumCheckOnRead,leaseEnabled,deferCommitEnabled,inheritLeaseEnabled
read,1738554515423852487,1086440,False,True,True,True
read,1738554515424939142,2141723,False,True,True,True
read,1738554515427081093,733311,False,True,True,True
read,1738554515427814628,2795298,False,True,True,True
read,1738554515430610139,670856,False,True,True,True
read,1738554515431281264,625068,False,True,True,True
read,1738554515431906458,551427,False,True,True,True
read,1738554515432458329,1399832,False,True,True,True
read,1738554515433858380,1164249,False,True,True,True
read,1738554515435022775,534404,False,True,True,True
read,1738554515435557279,1578384,False,True,True,True
read,1738554515437136042,1422787,False,True,True,True
read,1738554515438558975,2171233,False,True,True,True
read,1738554515440730302,268563,False,True,True,True
read,1738554515440999015,802059,False,True,True,True
read,1738554515441801353,936783,False,True,True,True
read,1738554515442738334,1166573,False,True,True,True
read,1738554515443905210,3381261,False,True,True,True
read,1738554515447286787,1383156,False,True,True,True
read,1738554515448670133,561505,False,True,True,True
read,1738554515449231868,661524,False,True,True,True
read,1738554515449893643,1444983,False,True,True,True
read,1738554515451338839,1549074,False,True,True,True
read,1738554515452888288,655084,False,True,True,True
read,1738554515453543511,894637,False,True,True,True
read,1738554515454438261,1204631,False,True,True,True
read,1738554515455643028,653084,False,True,True,True
read,1738554515456296490,646814,False,True,True,True
read,1738554515456943423,620386,False,True,True,True
read,1738554515457563959,1351715,False,True,True,True
read,1738554515458915866,1011463,False,True,True,True
read,1738554515459927529,805583,False,True,True,True
read,1738554515460733307,516223,False,True,True,True
read,1738554515461249654,497007,False,True,True,True
read,1738554515461746823,694469,False,True,True,True
read,1738554515462441385,968371,False,True,True,True
read,1738554515463409878,1538836,False,True,True,True
read,1738554515464956854,842249,False,True,True,True
read,1738554515465799192,732132,False,True,True,True
read,1738554515466531563,1221536,False,True,True,True
read,1738554515467753264,768420,False,True,True,True
read,1738554515468521867,560144,False,True,True,True
read,1738554515469082116,536203,False,True,True,True
read,1738554515469618503,746926,False,True,True,True
read,1738554515470365542,1997154,False,True,True,True
read,1738554515472362810,2628073,False,True,True,True
read,1738554515474991031,1385929,False,True,True,True
read,1738554515476377270,482365,False,True,True,True
read,1738554515476859841,1041697,False,True,True,True
read,1738554515477901650,1601975,False,True,True,True
read,1738554515479503792,1062430,False,True,True,True
read,1738554515480566415,768363,False,True,True,True
read,1738554515481334926,734475,False,True,True,True
read,1738554515482069525,923035,False,True,True,True
read,1738554515482992716,967105,False,True,True,True
read,1738554515483960158,701483,False,True,True,True
read,1738554515484661753,731302,False,True,True,True
read,1738554515485393212,2740824,False,True,True,True
read,1738554515488134130,1147470,False,True,True,True
read,1738554515489281823,537978,False,True,True,True
read,1738554515489819939,1692077,False,True,True,True
read,1738554515491512547,776779,False,True,True,True
read,1738554515492289433,468632,False,True,True,True
read,1738554515492758135,604941,False,True,True,True
read,1738554515493363160,3194791,False,True,True,True
read,1738554515496558257,1372178,False,True,True,True
read,1738554515497930556,1281879,False,True,True,True
read,1738554515499212622,1095617,False,True,True,True
read,1738554515500308333,518054,False,True,True,True
read,1738554515500826484,385191,False,True,True,True
read,1738554515501211762,993013,False,True,True,True
read,1738554515502204971,1682008,False,True,True,True
read,1738554515503887099,623429,False,True,True,True
read,1738554515504510708,585413,False,True,True,True
read,1738554515505096228,485048,False,True,True,True
read,1738554515505581527,1400153,False,True,True,True
read,1738554515506981816,1085394,False,True,True,True
read,1738554515508067312,484706,False,True,True,True
read,1738554515508552100,797842,False,True,True,True
read,1738554515509350112,3500789,False,True,True,True
read,1738554515512851110,2469329,False,True,True,True
read,1738554515515320637,1698714,False,True,True,True
read,1738554515517019747,2120097,False,True,True,True
read,1738554515519140030,374542,False,True,True,True
read,1738554515519514670,901655,False,True,True,True
read,1738554515520416511,1107033,False,True,True,True
read,1738554515521523654,1040525,False,True,True,True
read,1738554515522564382,852433,False,True,True,True
read,1738554515523416929,678764,False,True,True,True
read,1738554515524096253,1197679,False,True,True,True
read,1738554515525294096,1631007,False,True,True,True
read,1738554515526925316,1221118,False,True,True,True
read,1738554515528148300,748499,False,True,True,True
read,1738554515528896928,629057,False,True,True,True
read,1738554515529526111,724988,False,True,True,True
read,1738554515530251217,1313905,False,True,True,True
read,1738554515531565248,1111396,False,True,True,True
read,1738554515532676862,541676,False,True,True,True
read,1738554515533218836,1899451,False,True,True,True
read,1738554515535118407,1439244,False,True,True,True
read,1738554515536557782,960570,False,True,True,True
read,1738554515537518463,1211706,False,True,True,True
read,1738554515538730547,582815,False,True,True,True
read,1738554515539313475,330724,False,True,True,True
read,1738554515539644302,1942602,False,True,True,True
read,1738554515541586995,877106,False,True,True,True
read,1738554515542464502,685196,False,True,True,True
read,1738554515543149799,831928,False,True,True,True
read,1738554515543981942,1240906,False,True,True,True
read,1738554515545223060,620116,False,True,True,True
read,1738554515545843298,1051053,False,True,True,True
read,1738554515546894509,1240202,False,True,True,True
read,1738554515548134997,580183,False,True,True,True
read,1738554515548715322,457951,False,True,True,True
read,1738554515549173383,1213227,False,True,True,True
read,1738554515550386806,1012626,False,True,True,True
read,1738554515551399568,608731,False,True,True,True
read,1738554515552008514,533789,False,True,True,True
read,1738554515552542504,970795,False,True,True,True
read,1738554515553513408,1336825,False,True,True,True
read,1738554515554850407,718258,False,True,True,True
read,1738554515555568799,1485120,False,True,True,True
read,1738554515557054058,1633602,False,True,True,True
read,1738554515558687889,761303,False,True,True,True
read,1738554515559449303,598922,False,True,True,True
read,1738554515560048366,1079876,False,True,True,True
read,1738554515561128413,888145,False,True,True,True
read,1738554515562016747,647488,False,True,True,True
read,1738554515562664375,711400,False,True,True,True
read,1738554515563375984,1075416,False,True,True,True
read,1738554515564451698,478446,False,True,True,True
read,1738554515564930359,1150778,False,True,True,True
read,1738554515566081379,2065550,False,True,True,True
read,1738554515568147445,1634671,False,True,True,True
read,1738554515569782289,466500,False,True,True,True
read,1738554515570249005,1538870,False,True,True,True
read,1738554515571788213,769503,False,True,True,True
read,1738554515572557856,940421,False,True,True,True
read,1738554515573498393,1125985,False,True,True,True
read,1738554515574624621,512466,False,True,True,True
read,1738554515575137343,688333,False,True,True,True
read,1738554515575825795,1622602,False,True,True,True
read,1738554515577448504,1481371,False,True,True,True
read,1738554515578930169,578523,False,True,True,True
read,1738554515579509031,2646564,False,True,True,True
read,1738554515582155787,595430,False,True,True,True
read,1738554515582751358,894311,False,True,True,True
read,1738554515583645912,1567941,False,True,True,True
read,1738554515585214051,2064543,False,True,True,True
read,1738554515587278710,728072,False,True,True,True
read,1738554515588006901,1626750,False,True,True,True
read,1738554515589633752,1062723,False,True,True,True
read,1738554515590696553,1289635,False,True,True,True
read,1738554515591986306,1268004,False,True,True,True
read,1738554515593254501,1095879,False,True,True,True
read,1738554515594350593,2573252,False,True,True,True
read,1738554515596924011,1017714,False,True,True,True
read,1738554515597941894,1991021,False,True,True,True
read,1738554515599933043,676811,False,True,True,True
read,1738554515600609994,2381213,False,True,True,True
read,1738554515602991336,1243363,False,True,True,True
read,1738554515604234818,925513,False,True,True,True
read,1738554515605160643,2002243,False,True,True,True
read,1738554515607163135,915435,False,True,True,True
read,1738554515608078687,703881,False,True,True,True
read,1738554515608782744,2006841,False,True,True,True
read,1738554515610789771,871970,False,True,True,True
read,1738554515611661915,595467,False,True,True,True
read,1738554515612257595,938688,False,True,True,True
read,1738554515613196538,1726823,False,True,True,True
read,1738554515614923489,716729,False,True,True,True
read,1738554515615640719,2110051,False,True,True,True
read,1738554515617750917,1772849,False,True,True,True
read,1738554515619523882,1036984,False,True,True,True
read,1738554515620561096,1364863,False,True,True,True
read,1738554515621926174,645363,False,True,True,True
read,1738554515622571665,673839,False,True,True,True
read,1738554515623245699,689988,False,True,True,True
read,1738554515623935846,1492000,False,True,True,True
read,1738554515625428020,1432336,False,True,True,True
read,1738554515626860493,1252005,False,True,True,True
read,1738554515628115447,444965,False,True,True,True
read,1738554515628560548,313165,False,True,True,True
read,1738554515628873975,1170332,False,True,True,True
read,1738554515630044608,822427,False,True,True,True
read,1738554515630867161,871042,False,True,True,True
read,1738554515631738494,3479239,False,True,True,True
read,1738554515635217939,877991,False,True,True,True
read,1738554515636096052,1035345,False,True,True,True
read,1738554515637131533,1129235,False,True,True,True
read,1738554515638260951,546412,False,True,True,True
read,1738554515638807724,700204,False,True,True,True
read,1738554515639508033,709934102,False,True,True,True
read,1738554516349442583,540212,False,True,True,True
read,1738554516349983041,541691,False,True,True,True
read,1738554516350524868,624261,False,True,True,True
read,1738554516351149498,661609,False,True,True,True
read,1738554516351811452,582102,False,True,True,True
read,1738554516352393687,736765,False,True,True,True
read,1738554516353130672,652407,False,True,True,True
read,1738554516353783222,810631,False,True,True,True
read,1738554516354593981,719152,False,True,True,True
read,1738554516355313599,1009890,False,True,True,True
read,1738554516356323725,502586,False,True,True,True
read,1738554516356826435,730721,False,True,True,True
read,1738554516357557351,817088,False,True,True,True
read,1738554516358374633,729658,False,True,True,True
read,1738554516359104525,1084353,False,True,True,True
read,1738554516360189074,1063990,False,True,True,True
read,1738554516361253144,440150,False,True,True,True
read,1738554516361693409,932873,False,True,True,True
read,1738554516362626673,1077308,False,True,True,True
read,1738554516363704081,894037,False,True,True,True
read,1738554516364598482,631030,False,True,True,True
read,1738554516365229635,607399,False,True,True,True
read,1738554516365837245,1108722,False,True,True,True
read,1738554516366946176,1316090,False,True,True,True
read,1738554516368262511,743102,False,True,True,True
read,1738554516369005767,932698,False,True,True,True
read,1738554516369938692,784781,False,True,True,True
read,1738554516370723639,658807,False,True,True,True
read,1738554516371382582,604610,False,True,True,True
read,1738554516371987328,810183,False,True,True,True
read,1738554516372797777,926826,False,True,True,True
read,1738554516373724826,414595,False,True,True,True
read,1738554516374139608,569049,False,True,True,True
read,1738554516374708805,1116801,False,True,True,True
read,1738554516375825828,896725,False,True,True,True
read,1738554516376722690,1845134,False,True,True,True
read,1738554516378567962,937130,False,True,True,True
read,1738554516379505181,867164,False,True,True,True
read,1738554516380372543,780278,False,True,True,True
read,1738554516381152969,738742,False,True,True,True
read,1738554516381891832,1191395,False,True,True,True
read,1738554516383083365,930912,False,True,True,True
read,1738554516384014578,486951,False,True,True,True
read,1738554516384501661,1949438,False,True,True,True
read,1738554516386451266,627534,False,True,True,True
read,1738554516387079315,771822,False,True,True,True
read,1738554516387851376,604119,False,True,True,True
read,1738554516388455623,1463664,False,True,True,True
read,1738554516389919483,356950,False,True,True,True
read,1738554516390276576,1096626,False,True,True,True
read,1738554516391373424,589648,False,True,True,True
read,1738554516391963241,590136,False,True,True,True
read,1738554516392553501,635951,False,True,True,True
read,1738554516393189706,2062086,False,True,True,True
read,1738554516395252023,1237165,False,True,True,True
read,1738554516396489693,1153035,False,True,True,True
read,1738554516397642918,972321,False,True,True,True
read,1738554516398615431,449440,False,True,True,True
read,1738554516399065090,567923,False,True,True,True
read,1738554516399633192,595892,False,True,True,True
read,1738554516400229222,717098,False,True,True,True
read,1738554516400946473,1018833,False,True,True,True
read,1738554516401965550,2944139,False,True,True,True
read,1738554516404910053,528851,False,True,True,True
read,1738554516405439084,679226,False,True,True,True
read,1738554516406118415,651510,False,True,True,True
read,1738554516406770151,1095784,False,True,True,True
read,1738554516407866078,1143123,False,True,True,True
read,1738554516409009436,1053496,False,True,True,True
read,1738554516410063098,380564,False,True,True,True
read,1738554516410443785,847265,False,True,True,True
read,1738554516411291211,570416,False,True,True,True
read,1738554516411861699,1076602,False,True,True,True
read,1738554516412938413,1288736,False,True,True,True
read,1738554516414227641,809663,False,True,True,True
read,1738554516415037458,1574706,False,True,True,True
read,1738554516416612304,711612,False,True,True,True
read,1738554516417324056,780710,False,True,True,True
read,1738554516418105004,598190,False,True,True,True
read,1738554516418703321,682050,False,True,True,True
read,1738554516419385597,2917484,False,True,True,True
read,1738554516422303384,1047319,False,True,True,True
read,1738554516423350835,840459,False,True,True,True
read,1738554516424191429,996551,False,True,True,True
read,1738554516425188108,989413,False,True,True,True
read,1738554516426177681,866610,False,True,True,True
read,1738554516427044522,707631,False,True,True,True
read,1738554516427752279,622469,False,True,True,True
read,1738554516428374919,668060,False,True,True,True
read,1738554516429043101,661505,False,True,True,True
read,1738554516429704795,940451,False,True,True,True
read,1738554516430645482,1863307,False,True,True,True
read,1738554516432509066,562384,False,True,True,True
read,1738554516433071598,537755,False,True,True,True
read,1738554516433609674,698574,False,True,True,True
read,1738554516434308383,735603,False,True,True,True
read,1738554516435044129,848809,False,True,True,True
read,1738554516435893064,603226,False,True,True,True
read,1738554516436496492,632756,False,True,True,True
read,1738554516437129399,710746,False,True,True,True
read,1738554516437850321,3207676,False,True,True,True
read,1738554516441058166,902415,False,True,True,True
read,1738554516441960832,1235418,False,True,True,True
read,1738554516443196397,504230,False,True,True,True
read,1738554516443700747,582424,False,True,True,True
read,1738554516444283308,539592,False,True,True,True
read,1738554516444823079,641057,False,True,True,True
read,1738554516445464232,2676888,False,True,True,True
read,1738554516448141258,576739,False,True,True,True
read,1738554516448718184,1198954,False,True,True,True
read,1738554516449917368,651682,False,True,True,True
read,1738554516450569397,758001,False,True,True,True
read,1738554516451327565,908840,False,True,True,True
read,1738554516452236519,578159,False,True,True,True
read,1738554516452814988,624061,False,True,True,True
read,1738554516453439374,501507,False,True,True,True
read,1738554516453940997,685113,False,True,True,True
read,1738554516454626245,1378259,False,True,True,True
read,1738554516456004714,1363709,False,True,True,True
read,1738554516457368697,893914,False,True,True,True
read,1738554516458262840,785087,False,True,True,True
read,1738554516459048132,281165,False,True,True,True
read,1738554516459329586,693679,False,True,True,True
read,1738554516460023399,625722,False,True,True,True
read,1738554516460649326,605379,False,True,True,True
read,1738554516461254825,537407,False,True,True,True
read,1738554516461792429,1013469,False,True,True,True
read,1738554516462806041,2051193,False,True,True,True
read,1738554516464857393,880790,False,True,True,True
read,1738554516465738370,722186,False,True,True,True
read,1738554516466460803,631524,False,True,True,True
read,1738554516467092468,1315046,False,True,True,True
read,1738554516468407733,736341,False,True,True,True
read,1738554516469144179,1115976,False,True,True,True
read,1738554516470260266,896910,False,True,True,True
read,1738554516471157459,583948,False,True,True,True
read,1738554516471741630,562874,False,True,True,True
read,1738554516472304792,2636318,False,True,True,True
read,1738554516474941343,1095469,False,True,True,True
read,1738554516476036945,1013147,False,True,True,True
read,1738554516477050208,573090,False,True,True,True
read,1738554516477623420,556581,False,True,True,True
read,1738554516478180189,1443440,False,True,True,True
read,1738554516479623877,1156349,False,True,True,True
read,1738554516480780357,1219964,False,True,True,True
read,1738554516482000505,1008161,False,True,True,True
read,1738554516483009168,1253057,False,True,True,True
read,1738554516484262335,1183311,False,True,True,True
read,1738554516485445810,536377,False,True,True,True
read,1738554516485982434,522120,False,True,True,True
read,1738554516486504779,1047863,False,True,True,True
read,1738554516487552760,1569125,False,True,True,True
read,1738554516489122027,1271853,False,True,True,True
read,1738554516490394130,1218787,False,True,True,True
read,1738554516491613214,983586,False,True,True,True
read,1738554516492597029,599939,False,True,True,True
read,1738554516493197227,559605,False,True,True,True
read,1738554516493756940,2726336,False,True,True,True
read,1738554516496483481,812002,False,True,True,True
read,1738554516497295602,880463,False,True,True,True
read,1738554516498176283,842174,False,True,True,True
read,1738554516499018598,933353,False,True,True,True
read,1738554516499952221,619835,False,True,True,True
read,1738554516500572184,590648,False,True,True,True
read,1738554516501162971,652503,False,True,True,True
read,1738554516501815698,1149710,False,True,True,True
read,1738554516502965832,1528133,False,True,True,True
read,1738554516504494133,460403,False,True,True,True
read,1738554516504954801,1223498,False,True,True,True
read,1738554516506178433,879905,False,True,True,True
read,1738554516507058498,610286,False,True,True,True
read,1738554516507668963,609246,False,True,True,True
read,1738554516508278331,586006,False,True,True,True
read,1738554516508864470,656916,False,True,True,True
read,1738554516509521551,1439174,False,True,True,True
read,1738554516510961006,669442,False,True,True,True
read,1738554516511630596,883839,False,True,True,True
read,1738554516512514563,902354,False,True,True,True
read,1738554516513417029,2138338,False,True,True,True
read,1738554516515555615,308945,False,True,True,True
read,1738554516515864636,665360,False,True,True,True
read,1738554516516530114,658637,False,True,True,True
read,1738554516517189248,1497496,False,True,True,True
read,1738554516518695508,1170550,False,True,True,True
read,1738554516519866525,327112,False,True,True,True
read,1738554516520193824,594324,False,True,True,True
read,1738554516520788495,1014431,False,True,True,True
read,1738554516521803083,861379,False,True,True,True
read,1738554516522664633,1443814,False,True,True,True
read,1738554516524108621,627088,False,True,True,True
read,1738554516524735954,1895833,False,True,True,True
read,1738554516526632028,2135278,False,True,True,True
read,1738554516528767505,806986,False,True,True,True
read,1738554516529574668,659927,False,True,True,True
read,1738554516530234786,588454,False,True,True,True
read,1738554516530823435,791089,False,True,True,True
read,1738554516531614665,1006580,False,True,True,True
read,1738554516532621543,1095643,False,True,True,True
read,1738554516533717523,1906913,False,True,True,True
read,1738554516535624831,527807,False,True,True,True
read,1738554516536152735,730103,False,True,True,True
read,1738554516536883103,809075,False,True,True,True
read,1738554516537692392,574990,False,True,True,True
read,1738554516538267511,835655,False,True,True,True
read,1738554516539103253,886523,False,True,True,True
read,1738554516539989945,843363,False,True,True,True
read,1738554516540833521,767094,False,True,True,True
read,1738554516541600994,1017641,False,True,True,True
read,1738554516542618727,742816,False,True,True,True
read,1738554516543361679,775298,False,True,True,True
read,1738554516544137156,700162,False,True,True,True
read,1738554516544839485,554172,False,True,True,True
read,1738554516545393855,815964,False,True,True,True
read,1738554516546210000,1351061,False,True,True,True
read,1738554516547561146,308337,False,True,True,True
read,1738554516547869671,653530,False,True,True,True
read,1738554516548523351,619441,False,True,True,True
read,1738554516549143053,446276,False,True,True,True
read,1738554516549589462,1222300,False,True,True,True
read,1738554516550811898,664861,False,True,True,True
read,1738554516551476898,613088,False,True,True,True
read,1738554516552090094,1110893,False,True,True,True
read,1738554516553201165,1620354,False,True,True,True
read,1738554516554821722,958377,False,True,True,True
read,1738554516555780219,528881,False,True,True,True
read,1738554516556309208,733610,False,True,True,True
read,1738554516557043011,1530850,False,True,True,True
read,1738554516558573997,706212,False,True,True,True
read,1738554516559280334,473949,False,True,True,True
read,1738554516559754407,697055,False,True,True,True
read,1738554516560451583,1396245,False,True,True,True
read,1738554516561847960,1325358,False,True,True,True
read,1738554516563173560,956313,False,True,True,True
read,1738554516564130007,539958,False,True,True,True
read,1738554516564670202,607246,False,True,True,True
read,1738554516565277642,1025590,False,True,True,True
read,1738554516566303359,944689,False,True,True,True
read,1738554516567248372,900024,False,True,True,True
read,1738554516568148638,602897,False,True,True,True
read,1738554516568751750,580997,False,True,True,True
read,1738554516569332922,462247,False,True,True,True
read,1738554516569795313,1107182,False,True,True,True
read,1738554516570902755,953760,False,True,True,True
read,1738554516571856596,816298,False,True,True,True
read,1738554516572673000,213696,False,True,True,True
read,1738554516572886834,567792,False,True,True,True
read,1738554516573454827,1532840,False,True,True,True
read,1738554516574987918,770180,False,True,True,True
read,1738554516575758229,568857,False,True,True,True
read,1738554516576327322,656920,False,True,True,True
read,1738554516576984569,1090449,False,True,True,True
read,1738554516578075170,1525317,False,True,True,True
read,1738554516579600626,900607,False,True,True,True
read,1738554516580501414,755222,False,True,True,True
read,1738554516581256854,1323582,False,True,True,True
read,1738554516582580621,1146119,False,True,True,True
read,1738554516583726869,871280,False,True,True,True
read,1738554516584598265,972167,False,True,True,True
read,1738554516585570654,1883126,False,True,True,True
read,1738554516587453976,610884,False,True,True,True
read,1738554516588064978,754451,False,True,True,True
read,1738554516588819610,889270,False,True,True,True
read,1738554516589709138,1016381,False,True,True,True
read,1738554516590725779,650028,False,True,True,True
read,1738554516591375941,743796,False,True,True,True
read,1738554516592119882,629763,False,True,True,True
read,1738554516592749827,974356,False,True,True,True
read,1738554516593724400,1163859,False,True,True,True
read,1738554516594888391,692504,False,True,True,True
read,1738554516595581189,566049,False,True,True,True
read,1738554516596147362,907570,False,True,True,True
read,1738554516597055052,878171,False,True,True,True
read,1738554516597933383,681232,False,True,True,True
read,1738554516598614734,523288,False,True,True,True
read,1738554516599138261,606560,False,True,True,True
read,1738554516599745000,994709,False,True,True,True
read,1738554516600739861,924785,False,True,True,True
read,1738554516601664801,726942,False,True,True,True
read,1738554516602391962,577049,False,True,True,True
read,1738554516602969112,1082959,False,True,True,True
read,1738554516604052191,1043995,False,True,True,True
read,1738554516605096407,296617,False,True,True,True
read,1738554516605393238,511235,False,True,True,True
read,1738554516605904722,1739912,False,True,True,True
read,1738554516607644921,789374,False,True,True,True
read,1738554516608434420,600512,False,True,True,True
read,1738554516609035249,998404,False,True,True,True
read,1738554516610033799,822253,False,True,True,True
read,1738554516610856211,591346,False,True,True,True
read,1738554516611447695,570102,False,True,True,True
read,1738554516612018007,829554,False,True,True,True
read,1738554516612847756,680553,False,True,True,True
read,1738554516613528477,1038176,False,True,True,True
read,1738554516614566784,480131,False,True,True,True
read,1738554516615047038,593434,False,True,True,True
read,1738554516615640647,807696,False,True,True,True
read,1738554516616448475,2027600,False,True,True,True
read,1738554516618476335,688565,False,True,True,True
read,1738554516619165131,748509,False,True,True,True
read,1738554516619913848,836472,False,True,True,True
read,1738554516620750485,1032342,False,True,True,True
read,1738554516621782996,679736,False,True,True,True
read,1738554516622462989,721267,False,True,True,True
read,1738554516623184442,914236,False,True,True,True
read,1738554516624098809,1350085,False,True,True,True
read,1738554516625449039,623383,False,True,True,True
read,1738554516626072638,536048,False,True,True,True
read,1738554516626608996,707971,False,True,True,True
read,1738554516627317103,1065434,False,True,True,True
read,1738554516628382711,792939,False,True,True,True
read,1738554516629175887,715042,False,True,True,True
read,1738554516629891042,569196,False,True,True,True
read,1738554516630460387,1689141,False,True,True,True
read,1738554516632149956,797679,False,True,True,True
read,1738554516632947885,810404,False,True,True,True
read,1738554516633758443,1381267,False,True,True,True
read,1738554516635139946,705154,False,True,True,True
read,1738554516635845295,297743,False,True,True,True
read,1738554516636143180,535158,False,True,True,True
read,1738554516636678463,549494,False,True,True,True
read,1738554516637228157,1117114,False,True,True,True
read,1738554516638345369,1005576,False,True,True,True
read,1738554516639351181,859521,False,True,True,True
read,1738554516640210941,727698,False,True,True,True
read,1738554516640938872,756582,False,True,True,True
read,1738554516641695533,405213,False,True,True,True
read,1738554516642100908,498352,False,True,True,True
read,1738554516642599409,1004141,False,True,True,True
read,1738554516643603696,733980,False,True,True,True
read,1738554516644337794,1068474,False,True,True,True
read,1738554516645406488,611177,False,True,True,True
read,1738554516646017809,592152,False,True,True,True
read,1738554516646610084,2022005,False,True,True,True
read,1738554516648632283,661769,False,True,True,True
read,1738554516649294469,944555,False,True,True,True
read,1738554516650239191,642443,False,True,True,True
read,1738554516650881762,702139,False,True,True,True
read,1738554516651584205,1036874,False,True,True,True
read,1738554516652621342,727671,False,True,True,True
read,1738554516653349120,539781,False,True,True,True
read,1738554516653889032,477990,False,True,True,True
read,1738554516654367382,2225165,False,True,True,True
read,1738554516656592820,1160946,False,True,True,True
read,1738554516657753939,641885,False,True,True,True
read,1738554516658396063,1185252,False,True,True,True
read,1738554516659581484,716566,False,True,True,True
read,1738554516660298438,469255,False,True,True,True
read,1738554516660767890,532792,False,True,True,True
read,1738554516661300842,530503,False,True,True,True
read,1738554516661831454,1456743,False,True,True,True
read,1738554516663288322,1325892,False,True,True,True
read,1738554516664614414,766571,False,True,True,True
read,1738554516665381055,422831,False,True,True,True
read,1738554516665804020,610866,False,True,True,True
read,1738554516666414995,1374769,False,True,True,True
read,1738554516667789893,654847,False,True,True,True
read,1738554516668444827,716777,False,True,True,True
read,1738554516669161684,667092,False,True,True,True
read,1738554516669828856,642863,False,True,True,True
read,1738554516670471845,590089,False,True,True,True
read,1738554516671062046,639961,False,True,True,True
read,1738554516671702180,628119,False,True,True,True
read,1738554516672330480,627420,False,True,True,True
read,1738554516672958075,818738,False,True,True,True
read,1738554516673776991,1031956,False,True,True,True
read,1738554516674809087,1562360,False,True,True,True
read,1738554516676371670,460809,False,True,True,True
read,1738554516676832676,579362,False,True,True,True
read,1738554516677412248,1179049,False,True,True,True
read,1738554516678591509,1034678,False,True,True,True
read,1738554516679626437,975222,False,True,True,True
read,1738554516680601799,405075,False,True,True,True
read,1738554516681006998,462548,False,True,True,True
read,1738554516681469693,715862,False,True,True,True
read,1738554516682185826,851554,False,True,True,True
read,1738554516683037572,1133641,False,True,True,True
read,1738554516684171355,389679,False,True,True,True
read,1738554516684561281,1262924,False,True,True,True
read,1738554516685824443,842764,False,True,True,True
read,1738554516686667364,664615,False,True,True,True
read,1738554516687332105,659981,False,True,True,True
read,1738554516687992232,624595,False,True,True,True
read,1738554516688617263,984046,False,True,True,True
read,1738554516689601593,703836,False,True,True,True
read,1738554516690305652,708408,False,True,True,True
read,1738554516691014192,601776,False,True,True,True
read,1738554516691616210,860547,False,True,True,True
read,1738554516692476960,939117,False,True,True,True
read,1738554516693416238,865348,False,True,True,True
read,1738554516694281741,610490,False,True,True,True
read,1738554516694892460,538811,False,True,True,True
read,1738554516695431391,324078,False,True,True,True
read,1738554516695755713,952104,False,True,True,True
read,1738554516696707987,731747,False,True,True,True
read,1738554516697439948,760997,False,True,True,True
read,1738554516698201158,658549,False,True,True,True
read,1738554516698859843,800712,False,True,True,True
read,1738554516699660663,898439,False,True,True,True
read,1738554516700559352,600590,False,True,True,True
read,1738554516701160122,619873,False,True,True,True
read,1738554516701780121,1078772,False,True,True,True
read,1738554516702859228,1671468,False,True,True,True
read,1738554516704530927,658858,False,True,True,True
read,1738554516705190118,706936,False,True,True,True
read,1738554516705897271,850385,False,True,True,True
read,1738554516706747813,765880,False,True,True,True
read,1738554516707513874,699832,False,True,True,True
read,1738554516708213834,605322,False,True,True,True
read,1738554516708819400,1231086,False,True,True,True
read,1738554516710050658,976139,False,True,True,True
read,1738554516711027238,1053207,False,True,True,True
read,1738554516712080596,527479,False,True,True,True
read,1738554516712608194,616212,False,True,True,True
read,1738554516713224560,1591191,False,True,True,True
read,1738554516714815966,1290054,False,True,True,True
read,1738554516716106251,573835,False,True,True,True
read,1738554516716680378,512324,False,True,True,True
read,1738554516717192833,523306,False,True,True,True
read,1738554516717716362,803747,False,True,True,True
read,1738554516718520236,1181081,False,True,True,True
read,1738554516719701576,567946,False,True,True,True
read,1738554516720269710,573909,False,True,True,True
read,1738554516720844028,599708,False,True,True,True
read,1738554516721443880,836659,False,True,True,True
read,1738554516722280697,846796,False,True,True,True
read,1738554516723127774,487365,False,True,True,True
read,1738554516723615223,594726,False,True,True,True
read,1738554516724210215,596183,False,True,True,True
read,1738554516724806583,932988,False,True,True,True
read,1738554516725739685,1327327,False,True,True,True
read,1738554516727067283,783833,False,True,True,True
read,1738554516727851316,829030,False,True,True,True
read,1738554516728680544,1243800,False,True,True,True
read,1738554516729924561,1112226,False,True,True,True
read,1738554516731036996,665253,False,True,True,True
read,1738554516731702475,552989,False,True,True,True
read,1738554516732255793,580593,False,True,True,True
read,1738554516732836538,559376,False,True,True,True
read,1738554516733396025,970936,False,True,True,True
read,1738554516734367113,669620,False,True,True,True
read,1738554516735036887,1673335,False,True,True,True
read,1738554516736710444,535538,False,True,True,True
read,1738554516737246198,653564,False,True,True,True
read,1738554516737900007,1154202,False,True,True,True
read,1738554516739054350,1017416,False,True,True,True
read,1738554516740109661,816269,False,True,True,True
read,1738554516740926209,2041320,False,True,True,True
read,1738554516742967664,522859,False,True,True,True
read,1738554516743490637,1172316,False,True,True,True
read,1738554516744663165,474593,False,True,True,True
read,1738554516745137858,1080297,False,True,True,True
read,1738554516746218521,1287122,False,True,True,True
read,1738554516747505782,401920,False,True,True,True
read,1738554516747907829,617807,False,True,True,True
read,1738554516748525906,608599,False,True,True,True
read,1738554516749134661,831193,False,True,True,True
read,1738554516749965993,1065649,False,True,True,True
read,1738554516751031788,386644,False,True,True,True
read,1738554516751418670,1589069,False,True,True,True
read,1738554516753008027,732901,False,True,True,True
